time,Lat,Lon,Elevation,Distance
1970-01-01 00:01:55+00:00,43.270704,-79.87275,79.8,0.6528096039185539
1970-01-01 00:01:56+00:00,43.270687,-79.872691,79.8,0.6579582645650259
1970-01-01 00:01:57+00:00,43.270664,-79.872636,79.9,0.6631027471108666
1970-01-01 00:01:58+00:00,43.270641,-79.87258,80.0,0.668317846904674
1970-01-01 00:01:59+00:00,43.270618,-79.872525,80.0,0.673462332359512
1970-01-01 00:02:00+00:00,43.270599,-79.872469,80.0,0.6784746881459629
1970-01-01 00:02:01+00:00,43.270584,-79.872411,80.0,0.6834694606419712
1970-01-01 00:02:02+00:00,43.270569,-79.872355,79.9,0.6883114763086019
1970-01-01 00:02:03+00:00,43.270561,-79.872299,79.9,0.6929437476621578
1970-01-01 00:02:04+00:00,43.270559,-79.872237,79.7,0.6979819510607043
1970-01-01 00:02:05+00:00,43.270557,-79.872174,79.3,0.703101259169453
1970-01-01 00:02:06+00:00,43.270562,-79.872112,79.1,0.7081651205439762
1970-01-01 00:02:07+00:00,43.270577,-79.872052,78.8,0.7133132406408595
1970-01-01 00:02:08+00:00,43.270603,-79.871999,78.7,0.7184955743858266
1970-01-01 00:02:09+00:00,43.270636,-79.871954,78.8,0.7236712035702229
1970-01-01 00:02:10+00:00,43.270677,-79.871921,79.2,0.7289556423426125
1970-01-01 00:02:11+00:00,43.270722,-79.871897,79.3,0.7343212972429166
1970-01-01 00:02:12+00:00,43.270769,-79.871882,79.6,0.7396830174137037
1970-01-01 00:02:13+00:00,43.27082,-79.871889,79.7,0.7453774424536307
1970-01-01 00:02:14+00:00,43.270868,-79.871915,79.9,0.7511126772737294
1970-01-01 00:02:15+00:00,43.270907,-79.871954,80.0,0.7564790065574131
1970-01-01 00:02:16+00:00,43.270937,-79.872007,80.2,0.7619215393380336
1970-01-01 00:02:17+00:00,43.270952,-79.872068,80.3,0.767146508006681
1970-01-01 00:02:18+00:00,43.270964,-79.872132,80.4,0.7725104572202308
1970-01-01 00:02:19+00:00,43.270969,-79.872199,80.1,0.7779779256205401
1970-01-01 00:02:20+00:00,43.270973,-79.872269,80.0,0.7836779963380891
1970-01-01 00:02:21+00:00,43.270976,-79.87234,79.8,0.789451527301612
1970-01-01 00:02:22+00:00,43.27098,-79.872405,79.8,0.7947470187745583
1970-01-01 00:02:23+00:00,43.270977,-79.872468,79.8,0.7998723157619722
1970-01-01 00:02:24+00:00,43.270979,-79.872529,79.8,0.8048293833078004
1970-01-01 00:02:25+00:00,43.270981,-79.87259,79.8,0.8097864506916321
1970-01-01 00:02:26+00:00,43.270985,-79.872651,79.8,0.8147584349910514
1970-01-01 00:02:27+00:00,43.270987,-79.87271,79.8,0.8195533071765433
1970-01-01 00:02:28+00:00,43.270991,-79.872771,79.9,0.8245252909917458
1970-01-01 00:02:29+00:00,43.271001,-79.872829,79.9,0.8293631224097138
1970-01-01 00:02:30+00:00,43.271013,-79.872889,79.9,0.8344131755503367
1970-01-01 00:02:31+00:00,43.271031,-79.872947,79.9,0.8395287766279363
1970-01-01 00:02:32+00:00,43.27105,-79.873007,80.0,0.8448373914899208
1970-01-01 00:02:33+00:00,43.271068,-79.873065,80.0,0.8499529899476832
1970-01-01 00:02:34+00:00,43.271082,-79.873122,80.2,0.8548347477792787
1970-01-01 00:02:35+00:00,43.271097,-79.873178,80.2,0.8596767276466382
1970-01-01 00:02:36+00:00,43.271108,-79.873237,80.2,0.8646198861382821
1970-01-01 00:02:37+00:00,43.271116,-79.873301,80.3,0.8698909764936777
1970-01-01 00:02:38+00:00,43.271115,-79.873427,80.3,0.8801204540250165
1970-01-01 00:02:39+00:00,43.271113,-79.87346,80.3,0.88280864365612
1970-01-01 00:02:40+00:00,43.271111,-79.873492,80.1,0.885415938258927
1970-01-01 00:02:41+00:00,43.271105,-79.873554,80.1,0.8904931429570714
1970-01-01 00:02:42+00:00,43.2711,-79.873615,80.1,0.8954762761937316
1970-01-01 00:02:43+00:00,43.271091,-79.873674,80.1,0.9003692415839707
1970-01-01 00:02:44+00:00,43.271084,-79.873726,80.1,0.9046617197781466
1970-01-01 00:02:45+00:00,43.271077,-79.87378,80.1,0.9091139718553263
1970-01-01 00:02:46+00:00,43.271076,-79.873836,80.5,0.9136614983661983
1970-01-01 00:02:47+00:00,43.271079,-79.873891,80.6,0.9181389081984654
1970-01-01 00:02:48+00:00,43.271089,-79.873942,80.8,0.9224256360937697
1970-01-01 00:02:49+00:00,43.271107,-79.873991,80.9,0.9268779073573982
1970-01-01 00:02:50+00:00,43.271132,-79.874038,80.9,0.9315972841460944
1970-01-01 00:02:51+00:00,43.271158,-79.874082,80.7,0.9361910622593621
1970-01-01 00:02:52+00:00,43.271192,-79.874129,80.4,0.9415600940176972
1970-01-01 00:02:53+00:00,43.271231,-79.874175,80.0,0.9472801190889376
1970-01-01 00:02:54+00:00,43.271278,-79.874215,79.5,0.9534290897978217
1970-01-01 00:02:55+00:00,43.271329,-79.874233,79.3,0.9592804859947595
1970-01-01 00:02:56+00:00,43.271379,-79.874221,78.8,0.9649201618888731
1970-01-01 00:02:57+00:00,43.271423,-79.874195,78.9,0.9702446996996821
1970-01-01 00:02:58+00:00,43.271461,-79.874154,78.7,0.9756206998643107
1970-01-01 00:02:59+00:00,43.271493,-79.874105,78.8,0.9809557222393459
1970-01-01 00:03:00+00:00,43.271517,-79.874051,79.1,0.9860866989758958
1970-01-01 00:03:01+00:00,43.271531,-79.873992,79.4,0.9911225908872093
1970-01-01 00:03:02+00:00,43.271536,-79.873931,79.7,0.9961056894025847
1970-01-01 00:03:03+00:00,43.271539,-79.873868,79.9,1.0012309396840873
1970-01-01 00:03:04+00:00,43.271541,-79.873806,80.3,1.0062690624063038
1970-01-01 00:03:05+00:00,43.271541,-79.873744,80.4,1.011302282910819
1970-01-01 00:03:06+00:00,43.271541,-79.873688,80.6,1.015848417560133
1970-01-01 00:03:07+00:00,43.271542,-79.873632,80.7,1.0203959094714374
1970-01-01 00:03:08+00:00,43.271547,-79.873575,80.8,1.0250564477169015
1970-01-01 00:03:09+00:00,43.271553,-79.873519,81.0,1.0296511918828297
1970-01-01 00:03:10+00:00,43.271561,-79.873464,81.1,1.0342037448236001
1970-01-01 00:03:11+00:00,43.271573,-79.873405,81.2,1.0391755001395275
1970-01-01 00:03:12+00:00,43.27159,-79.873347,81.5,1.0442486620722684
1970-01-01 00:03:13+00:00,43.271606,-79.873291,81.5,1.049129958146163
1970-01-01 00:03:14+00:00,43.271624,-79.873238,81.7,1.053874566547509
1970-01-01 00:03:15+00:00,43.271639,-79.873184,81.7,1.0585643991553997
1970-01-01 00:03:16+00:00,43.271648,-79.873125,81.8,1.0634573224999595
1970-01-01 00:03:17+00:00,43.271644,-79.873066,81.7,1.0682675633237753
1970-01-01 00:03:18+00:00,43.27163,-79.87301,81.6,1.0730724003317746
1970-01-01 00:03:19+00:00,43.27161,-79.872959,81.5,1.077771183911156
1970-01-01 00:03:20+00:00,43.271584,-79.872907,81.6,1.0828862586915107
1970-01-01 00:03:21+00:00,43.271556,-79.872858,81.6,1.0879360260796205
1970-01-01 00:03:22+00:00,43.271528,-79.872809,81.6,1.0929857948904838
1970-01-01 00:03:23+00:00,43.2715,-79.872759,81.7,1.0980997585983436
1970-01-01 00:03:24+00:00,43.271474,-79.872712,81.7,1.1028853436663382
1970-01-01 00:03:25+00:00,43.271449,-79.872663,81.5,1.107736911024502
1970-01-01 00:03:26+00:00,43.271424,-79.872615,81.3,1.1125221437753539
1970-01-01 00:03:27+00:00,43.271399,-79.872564,81.2,1.1175077036590952
1970-01-01 00:03:28+00:00,43.271376,-79.872518,81.0,1.122032588021355
1970-01-01 00:03:29+00:00,43.271352,-79.872469,80.9,1.1268214250715467
1970-01-01 00:03:30+00:00,43.271329,-79.872424,80.8,1.1312795495613104
1970-01-01 00:03:31+00:00,43.271304,-79.872381,80.8,1.1357404777323468
1970-01-01 00:03:32+00:00,43.271278,-79.872336,80.8,1.1403976531439972
1970-01-01 00:03:33+00:00,43.27125,-79.872293,80.7,1.1450733778484086
1970-01-01 00:03:34+00:00,43.271191,-79.872211,80.7,1.154415709916158
1970-01-01 00:03:35+00:00,43.271176,-79.87219,80.8,1.1567997195817574
1970-01-01 00:03:36+00:00,43.271161,-79.87217,80.7,1.1591263686356577
1970-01-01 00:03:37+00:00,43.271136,-79.872128,80.8,1.1635240680008596
1970-01-01 00:03:38+00:00,43.27111,-79.872086,80.7,1.1679927647481647
1970-01-01 00:03:39+00:00,43.271086,-79.872041,80.7,1.1725154950718164
1970-01-01 00:03:40+00:00,43.271061,-79.871999,80.5,1.176913197661123
1970-01-01 00:03:41+00:00,43.271034,-79.871952,80.3,1.1817666705877354
1970-01-01 00:03:42+00:00,43.271008,-79.871905,80.1,1.1865522787210367
1970-01-01 00:03:43+00:00,43.270984,-79.871859,80.0,1.1911408369409415
1970-01-01 00:03:44+00:00,43.270958,-79.871815,80.0,1.1957346229114905
1970-01-01 00:03:45+00:00,43.270932,-79.871772,80.0,1.2002655729902125
1970-01-01 00:03:46+00:00,43.270903,-79.871726,80.0,1.2051976857259443
1970-01-01 00:03:47+00:00,43.270875,-79.871685,80.0,1.2097534894176873
1970-01-01 00:03:48+00:00,43.270848,-79.871642,80.0,1.214356065700537
1970-01-01 00:03:49+00:00,43.270825,-79.871597,79.9,1.2188142147637586
1970-01-01 00:03:50+00:00,43.270801,-79.871551,79.9,1.2234027820388198
1970-01-01 00:03:51+00:00,43.270779,-79.871506,79.9,1.2277981988194517
1970-01-01 00:03:52+00:00,43.270757,-79.87146,79.8,1.232261318284561
1970-01-01 00:03:53+00:00,43.270732,-79.871414,79.8,1.236915324774158
1970-01-01 00:03:54+00:00,43.270706,-79.871368,79.6,1.2416364760298952
1970-01-01 00:03:55+00:00,43.270681,-79.871318,79.5,1.2465548664673995
1970-01-01 00:03:56+00:00,43.270657,-79.871272,79.3,1.2511434408688316
1970-01-01 00:03:57+00:00,43.270632,-79.871226,79.0,1.2557974522346478
1970-01-01 00:03:58+00:00,43.270607,-79.871182,78.7,1.2603222211997867
1970-01-01 00:03:59+00:00,43.270581,-79.871138,78.3,1.264916024193265
1970-01-01 00:04:00+00:00,43.270552,-79.871098,78.0,1.269490427485784
1970-01-01 00:04:01+00:00,43.270521,-79.871063,77.6,1.273955272946065
1970-01-01 00:04:02+00:00,43.270489,-79.871036,77.4,1.2781318172882072
1970-01-01 00:04:03+00:00,43.270454,-79.871019,76.9,1.2822579011520558
1970-01-01 00:04:04+00:00,43.270417,-79.871017,76.8,1.2863717327723552
1970-01-01 00:04:05+00:00,43.270352,-79.871085,77.3,1.2954614592040308
1970-01-01 00:04:06+00:00,43.270342,-79.871112,77.3,1.2979188623617035
1970-01-01 00:04:07+00:00,43.270332,-79.871138,77.6,1.3003041358231482
1970-01-01 00:04:08+00:00,43.27032,-79.871195,77.7,1.3051197624870388
1970-01-01 00:04:09+00:00,43.270308,-79.871249,78.0,1.3097018573772112
1970-01-01 00:04:10+00:00,43.270312,-79.871356,78.7,1.3183997566915688
1970-01-01 00:04:11+00:00,43.270319,-79.871383,78.9,1.3207255585149773
1970-01-01 00:04:12+00:00,43.270325,-79.871411,78.9,1.3230943938615103
1970-01-01 00:04:13+00:00,43.270338,-79.871464,79.2,1.327633001167513
1970-01-01 00:04:14+00:00,43.270357,-79.871517,79.1,1.3324255743590943
1970-01-01 00:04:15+00:00,43.270377,-79.871568,79.1,1.3371244325435407
1970-01-01 00:04:16+00:00,43.270398,-79.87162,79.1,1.3419477241582127
1970-01-01 00:04:17+00:00,43.270421,-79.871672,78.8,1.3468823257339235
1970-01-01 00:04:18+00:00,43.270441,-79.871724,78.5,1.3516528669250167
1970-01-01 00:04:19+00:00,43.27046,-79.871776,78.5,1.3563726851390918
1970-01-01 00:04:20+00:00,43.270482,-79.871832,78.3,1.3615342705284315
1970-01-01 00:04:21+00:00,43.270503,-79.871885,78.4,1.3664287665736232
1970-01-01 00:04:22+00:00,43.270521,-79.871939,78.5,1.3712471861532567
1970-01-01 00:04:23+00:00,43.270539,-79.871993,78.6,1.3760656045596382
1970-01-01 00:04:24+00:00,43.270557,-79.872045,78.8,1.3807367869411173
1970-01-01 00:04:25+00:00,43.270566,-79.872099,78.9,1.3852332125906088
