,Course,Turn Stdev,Total Degrees Turned,Perimeters/Total Distance,Course Area (m^2),Number of Hairpin Turns,Hill Stdev,Tallest Hill (m),Length of tallest hill (m),Number of Hills,Total Elevation Gain (m),Total Elevation Gain Unfiltered (m),Start Lat,Start Lon,Course Ave. GAP - Strava,Course Ave. GAP - Minetti
0,strava__2346911231,17.042251948172716,47226.951499725015,30386.07459351772,36452878.00112043,36,10.661956625661018,35.10000000000001,2.652000000000001,13,1515.599999999991,1515.5999999999963,43.259951,-79.872712,-65608646.00370594,71596948.45108128
