Distance,time,Lat,Lon,Elevation,Elevation SavGol,Elevation SavGol Difference,alt_dif,time_dif,DistanceChangeInKM,angle_diff,PaceInMinPerKM,pace,Distance,Gradient,GAP
0.199,1970-01-01 00:00:26.360331310,43.958934,-79.514148875,306.11875,307.7680647058053,-0.23513336117749262,-1.3687500000000163,1.875,0.009460023496571742,1.7208688916085642,3.303374458987847,3.264574019772888,0.199,15.627661306942937,2.214939553051549
0.19999999999999998,1970-01-01 00:00:26.564103202,43.958935999999994,-79.51416,306.25,307.7812614407835,-0.2324682943412597,-1.450000000000017,2.0,0.010044725838965332,1.7545467991841122,3.318491103463195,3.2824042903777,0.19999999999999998,15.797304164086203,2.2331317244284956
0.20099999999999998,1970-01-01 00:00:26.767875093,43.958937999999996,-79.514171125,306.38125,307.7944581757617,-0.2298032275050268,-1.5312500000000178,2.125,0.010629428181358922,1.7882247067596602,3.3319446787154274,3.3002010810150173,0.20099999999999998,15.966947021228867,2.2514578455580008
0.20199999999999999,1970-01-01 00:00:26.971646985,43.95894,-79.51418225,306.5125,307.8076549107399,-0.2271381606687939,-1.6125000000000185,2.25,0.011214130523752513,1.8219026143352082,3.3439953209543716,3.318024431594508,0.20199999999999999,13.754770739247581,2.0227043970181096
0.20299999999999999,1970-01-01 00:00:27.175418876,43.958942,-79.514193375,306.64375,307.8208516457181,-0.22447309383256098,-1.6937500000000192,2.375,0.011798832866146103,1.8555805219107562,3.354851601204398,3.335944229354408,0.20299999999999999,13.125000000000025,1.9614718726313956
0.204,1970-01-01 00:00:27.379190767,43.958943999999995,-79.5142045,306.775,307.83404838069634,-0.22180802699632807,-1.77500000000002,2.5,0.012383535208539694,1.8892584294863042,3.3646826988413863,3.3540422237134626,0.204,13.125000000000025,1.9614718726313956
0.205,1970-01-01 00:00:27.582962659,43.958946,-79.514215625,306.90625,307.8472451156745,-0.21914296016009516,-1.8562500000000206,2.625,0.012968237550933284,1.9229363370618522,3.3736272819008812,3.3712943438117335,0.205,13.125000000000025,1.9614718726313956
0.206,1970-01-01 00:00:27.786734550,43.958948,-79.51422675,307.0375,307.86044185065276,-0.21647789332386225,-1.9375000000000213,2.75,0.013552939893326874,1.9566142446374002,3.3818000886951847,3.3881745917550306,0.206,13.125000000000025,1.9614718726313956
0.207,1970-01-01 00:00:27.990506441,43.958949999999994,-79.514237875,307.16875,307.87363858563094,-0.21381282648762934,-2.018750000000022,2.875,0.014137642235720465,1.9902921522129482,3.3892968762216524,3.4050929203778844,0.207,13.125000000000025,1.9614718726313956
0.2070465891473812,1970-01-01 00:00:28.000000000,43.958952,-79.514249,307.3,307.8868353206092,-0.21114775965139643,-2.1000000000000227,3.0,0.014722344578114055,2.023970059788496,3.396198189405851,3.420257083996692,0.2070465891473812,39.98429694792465,6.92315872474315
