Distance,time,Lat,Lon,Elevation,Elevation SavGol,Elevation SavGol Difference,Elevation Difference,Time Difference,DistanceChangeInKM,Angle Difference,PaceInMinPerKM,Distance,Gradient,Minetti GAP,Strava GAP
42.477268410341935,1970-01-01 02:27:05+00:00,43.647744,-79.377786,80.8,80.90400357303879,0.029172730707813344,0.0,1.0,0.004402078399536435,22.623027174808243,3.603689270405803,42.477268410341935,0.0,1.0010151955345024,0.9935324955240565
42.48155017782758,1970-01-01 02:27:06+00:00,43.647746,-79.377839,80.8,80.93213741552519,0.028133842486397498,0.0,1.0,0.004281767485643684,9.082715390510998,3.5759276953640895,42.48155017782758,0.0,1.0010151955345024,0.9935324955240565
42.48632190630887,1970-01-01 02:27:07+00:00,43.647743,-79.377898,80.8,80.95996468655862,0.027827271033430634,0.0,1.0,0.004771728481294701,19.704638792897526,3.577619827602746,42.48632190630887,0.0,1.0010151955345024,0.9935324955240565
42.49120834488264,1970-01-01 02:27:08+00:00,43.647737,-79.377958,80.8,80.985325525303,0.025360838744376224,0.0,1.0,0.00488643857376303,14.045723797046321,3.5641028897859184,42.49120834488264,0.0,1.0010151955345024,0.9935324955240565
42.49589301224168,1970-01-01 02:27:09+00:00,43.647735,-79.378016,80.8,81.00827217044728,0.02294664514428746,0.0,1.0,0.004684667359043715,3.0872737771700827,3.536585072483756,42.49589301224168,0.0,1.0010151955345024,0.9935324955240565
42.50242434876191,1970-01-01 02:27:10+00:00,43.647744,-79.378096,80.8,81.03103326376821,0.022761093320923464,0.0,1.0,0.0065313365202328555,9.137105656350514,3.5095091998097856,42.50242434876191,0.0,1.0010151955345024,0.9935324955240565
42.50919496986191,1970-01-01 02:27:11+00:00,43.647753,-79.378179,80.8,81.0528738765628,0.021840612794591152,0.0,1.0,0.006770621099995822,0.8432635594645035,3.486185861515008,42.50919496986191,0.0,1.0010151955345024,0.9935324955240565
42.515169363590424,1970-01-01 02:27:12+00:00,43.647755,-79.378253,80.8,81.07523617973176,0.02236230316896126,0.0,1.0,0.005974393728514826,33.49822925413508,3.501241195545043,42.515169363590424,0.0,1.0010151955345024,0.9935324955240565
42.5203600105774,1970-01-01 02:27:13+00:00,43.647778,-79.378309,80.8,81.0980985812836,0.0228624015518335,0.0,1.0,0.005190646986974912,16.384786887114274,3.4889450829003428,42.5203600105774,0.0,1.0010151955345024,0.9935324955240565
42.524847159219284,1970-01-01 02:27:14+00:00,43.647784,-79.378364,80.8,81.1214394892268,0.023340907943207867,0.0,1.0,0.004487148641885597,15.91097417351375,3.5073278368252048,42.524847159219284,0.0,1.0010151955345024,0.9935324955240565
42.528741860301366,1970-01-01 02:27:15+00:00,43.647792,-79.378411,80.8,81.14523731156994,0.023797822343141206,0.0,1.0,0.0038947010820820083,5.891470334956011,3.533923727838535,42.528741860301366,0.0,1.0010151955345024,0.9935324955240565
42.53224502077621,1970-01-01 02:27:16+00:00,43.6478,-79.378453,80.8,81.16947045632158,0.024233144751633517,0.0,1.0,0.0035031604748425593,24.5013104223963,3.5538235294593434,42.53224502077621,0.0,1.0010151955345024,0.9935324955240565
42.53627384918055,1970-01-01 02:27:17+00:00,43.64779,-79.378501,80.8,81.19340329826296,0.023932841941388006,0.0,1.0,0.004028828404344154,24.435372797277864,3.5664380851997635,42.53627384918055,0.0,1.0010151955345024,0.9935324955240565
42.5403724050293,1970-01-01 02:27:18+00:00,43.647776,-79.378548,80.8,81.21776362680946,0.024360328546492838,0.0,1.0,0.004098555848749186,54.64160041015256,3.573510375704956,42.5403724050293,0.0,1.0010151955345024,0.9935324955240565
